region,subregion,iso3,country,city,org,year,total_sum_count
Americas,Latin America and the Caribbean,COL,Colombia,Cali,WFP,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,Cartagena,IOM,2022,4
Americas,Latin America and the Caribbean,COL,Colombia,Cartagena,UNESCO,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Cartagena,UNOPS,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Cucuta,IOM,2022,13
Americas,Latin America and the Caribbean,COL,Colombia,Cucuta,UN,2022,10
Americas,Latin America and the Caribbean,COL,Colombia,Cucuta,UNHCR,2022,17
Americas,Latin America and the Caribbean,COL,Colombia,Cucuta,UNICEF,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Cucuta,WFP,2022,6
Americas,Latin America and the Caribbean,COL,Colombia,Dabeiba,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,El Bordo,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Florencia,IOM,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Florencia,UN,2022,8
Americas,Latin America and the Caribbean,COL,Colombia,Florencia,WFP,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Gaitania,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Guajira,IOM,2022,9
Americas,Latin America and the Caribbean,COL,Colombia,Ibague,IOM,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Icononzo,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Las Colinas,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Manizales (Caldas),IOM,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Medellin,IOM,2022,15
Americas,Latin America and the Caribbean,COL,Colombia,Medellin,UN,2022,13
Americas,Latin America and the Caribbean,COL,Colombia,Medellin,UNHCR,2022,16
Americas,Latin America and the Caribbean,COL,Colombia,Mesetas,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Mocoa,UN,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Mocoa,UNHCR,2022,3
Americas,Latin America and the Caribbean,COL,Colombia,Monteria,UN,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Monteria,UNHCR,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Monteria,WFP,2022,6
Americas,Latin America and the Caribbean,COL,Colombia,Neiva,IOM,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Neiva,UN,2022,4
Americas,Latin America and the Caribbean,COL,Colombia,Pasto,IOM,2022,8
Americas,Latin America and the Caribbean,COL,Colombia,Pasto,UN,2022,10
Americas,Latin America and the Caribbean,COL,Colombia,Pasto,UNHCR,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,Pasto,UNICEF,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Pasto,WFP,2022,8
Americas,Latin America and the Caribbean,COL,Colombia,Popayan,IOM,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Popayan,UN,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,Puerto Asis,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Quibdo,UN,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,Quibdo,UNHCR,2022,5
Americas,Latin America and the Caribbean,COL,Colombia,Quibdo,UNICEF,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Quibdo,WFP,2022,5
Americas,Latin America and the Caribbean,COL,Colombia,Riohacha,UNHCR,2022,13
Americas,Latin America and the Caribbean,COL,Colombia,Riohacha,UNICEF,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Riohacha,WFP,2022,6
Americas,Latin America and the Caribbean,COL,Colombia,San Josedel Guaviare,UN,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,San Vincente Caguan,UN,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Santa Marta,IOM,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Santander de Quilinchao,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Sincelejo,IOM,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Sincelejo,UN,2022,2
Americas,Latin America and the Caribbean,COL,Colombia,Tibu,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Tumaco,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Tunja,IOM,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Valledupar,IOM,2022,4
Americas,Latin America and the Caribbean,COL,Colombia,Valledupar,UN,2022,7
Americas,Latin America and the Caribbean,COL,Colombia,Villavicencio,UN,2022,8
Americas,Latin America and the Caribbean,COL,Colombia,Vista Hermosa,UN,2022,1
Americas,Latin America and the Caribbean,COL,Colombia,Yarumal,UN,2022,1
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,FAO,2022,2
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,ILO,2022,35
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,IOM,2022,19
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,PAHO,2022,7
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UN,2022,11
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNDP,2022,12
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNESCO,2022,12
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNFPA,2022,5
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNHCR,2022,29
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNICEF,2022,17
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNOPS,2022,2
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,WMO,2022,4
Americas,Latin America and the Caribbean,CRI,Costa Rica,Upala,UNHCR,2022,3
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,FAO,2022,4
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,PAHO,2022,1
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UN,2022,8
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNDP,2022,25
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNESCO,2022,18
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNFPA,2022,4
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNHCR,2022,2
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNICEF,2022,17
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,WFP,2022,19
Americas,Latin America and the Caribbean,DMA,Dominica,Roseau,PAHO,2022,1
Americas,Latin America and the Caribbean,DMA,Dominica,Roseau,UN,2022,1
Americas,Latin America and the Caribbean,DMA,Dominica,Roseau,UNDP,2022,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,FAO,2022,5
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,ILO,2022,4
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,IOM,2022,7
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,PAHO,2022,11
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UN,2022,11
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UN WOMEN,2022,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNAIDS,2022,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNDP,2022,22
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNFPA,2022,7
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNHCR,2022,19
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNICEF,2022,26
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNOPS,2022,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,WFP,2022,15
Americas,Latin America and the Caribbean,ECU,Ecuador,Ambato,UNHCR,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Cuenca,UNHCR,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,IOM,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,UNHCR,2022,7
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,UNICEF,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,WFP,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Guayaquil,UNHCR,2022,6
Americas,Latin America and the Caribbean,ECU,Ecuador,Huaquillas,UNHCR,2022,3
Americas,Latin America and the Caribbean,ECU,Ecuador,Ibarra,UNHCR,2022,7
Americas,Latin America and the Caribbean,ECU,Ecuador,Ibarra,WFP,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Lago Agrio,IOM,2022,3
Americas,Latin America and the Caribbean,ECU,Ecuador,Lago Agrio,UNHCR,2022,7
Americas,Latin America and the Caribbean,ECU,Ecuador,Lago Agrio,UNICEF,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,FAO,2022,2
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,ILO,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,IOM,2022,164
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,PAHO,2022,9
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UN,2022,12
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UN WOMEN,2022,9
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNDP,2022,22
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNESCO,2022,13
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNFPA,2022,9
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNHCR,2022,56
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNICEF,2022,30
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNIDO,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNOPS,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,WFP,2022,17
Americas,Latin America and the Caribbean,ECU,Ecuador,Tulcan,IOM,2022,4
Americas,Latin America and the Caribbean,ECU,Ecuador,Tulcan,WFP,2022,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Tulce,UNHCR,2022,6
Americas,Latin America and the Caribbean,GRD,Grenada,St. Georges,PAHO,2022,1
Americas,Latin America and the Caribbean,GRD,Grenada,St. Georges,UN,2022,1
Americas,Latin America and the Caribbean,GTM,Guatemala,Esquipulas,UNHCR,2022,6
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,FAO,2022,6
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,IAEA,2022,1
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,ILO,2022,7
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,IOM,2022,92
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,PAHO,2022,14
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UN,2022,21
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UN WOMEN,2022,3
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNAIDS,2022,4
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNDP,2022,32
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNESCO,2022,5
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNFPA,2022,14
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNHCR,2022,45
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNICEF,2022,39
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNOPS,2022,2
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,WFP,2022,27
Americas,Latin America and the Caribbean,GTM,Guatemala,Huehuetenango,UNHCR,2022,2
Americas,Latin America and the Caribbean,GTM,Guatemala,Puerto Barrios,UNHCR,2022,5
Americas,Latin America and the Caribbean,GTM,Guatemala,Santa Elena,UNHCR,2022,6
Americas,Latin America and the Caribbean,GTM,Guatemala,Tecun Uman,UNHCR,2022,5
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,FAO,2022,5
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,IOM,2022,1
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,PAHO,2022,8
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UN,2022,11
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNAIDS,2022,2
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNDP,2022,12
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNFPA,2022,2
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNHCR,2022,5
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNICEF,2022,18
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,WFP,2022,1
Americas,Latin America and the Caribbean,HND,Honduras,Choluteca,UNHCR,2022,5
Americas,Latin America and the Caribbean,HND,Honduras,Comayagua,WFP,2022,6
Americas,Latin America and the Caribbean,HND,Honduras,Mercedes,UNHCR,2022,4
Americas,Latin America and the Caribbean,HND,Honduras,San Pedro Sula,IOM,2022,13
Americas,Latin America and the Caribbean,HND,Honduras,San Pedro Sula,UNHCR,2022,16
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,FAO,2022,5
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,ILO,2022,7
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,IOM,2022,30
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,ITU,2022,3
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,PAHO,2022,17
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UN,2022,17
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UN WOMEN,2022,1
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNDP,2022,21
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNFPA,2022,10
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNHCR,2022,49
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNICEF,2022,26
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNOPS,2022,3
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,WFP,2022,49
Americas,Latin America and the Caribbean,HTI,Haiti,Cap Haitien,WFP,2022,7
Americas,Latin America and the Caribbean,HTI,Haiti,Gonaives,UNICEF,2022,4
Americas,Latin America and the Caribbean,HTI,Haiti,Gonaives,WFP,2022,13
Americas,Latin America and the Caribbean,HTI,Haiti,Jacmel,WFP,2022,1
Americas,Latin America and the Caribbean,HTI,Haiti,Jeremie,UNICEF,2022,1
Americas,Latin America and the Caribbean,HTI,Haiti,Jeremie,WFP,2022,2
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,IOM,2022,1
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,UN,2022,1
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,UNICEF,2022,17
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,FAO,2022,6
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,IFAD,2022,1
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,ILO,2022,24
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,IOM,2022,10
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,PAHO,2022,21
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UN,2022,117
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UN WOMEN,2022,9
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNAIDS,2022,5
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNDP,2022,42
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNESCO,2022,9
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNFPA,2022,15
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNICEF,2022,94
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,UNOPS,2022,2
Americas,Latin America and the Caribbean,HTI,Haiti,Port-Au-Prince,WFP,2022,73
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,FAO,2022,6
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,IOM,2022,1
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,ISA,2022,48
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,PAHO,2022,8
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UN,2022,27
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UN WOMEN,2022,1
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNAIDS,2022,3
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNDP,2022,14
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNESCO,2022,14
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNFPA,2022,9
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNICEF,2022,19
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,WFP,2022,1
Americas,Latin America and the Caribbean,KNA,Saint Kitts and Nevis,Basseterre,PAHO,2022,1
Americas,Latin America and the Caribbean,KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,UN,2022,1
Americas,Latin America and the Caribbean,LCA,Saint Lucia,Castries,PAHO,2022,1
Americas,Latin America and the Caribbean,LCA,Saint Lucia,Castries,UNICEF,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Acayucan,UNHCR,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Aguascalientes,UNHCR,2022,2
Americas,Latin America and the Caribbean,MEX,Mexico,Chiapas State,WHO,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Ciudad Juarez,IOM,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Ciudad Juarez,UNHCR,2022,4
Americas,Latin America and the Caribbean,MEX,Mexico,Ciudad Juarez,UNICEF,2022,2
Americas,Latin America and the Caribbean,MEX,Mexico,Guadalajara,UNHCR,2022,3
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,FAO,2022,7
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,ICAO,2022,23
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,ILO,2022,28
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,IOM,2022,17
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,PAHO,2022,10
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UN,2022,100
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UN WOMEN,2022,16
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNDP,2022,26
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNESCO,2022,7
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNFPA,2022,10
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNHCR,2022,72
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNICEF,2022,70
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNIDO,2022,4
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNOPS,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,WHO,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Monterrey,IOM,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Monterrey,UNHCR,2022,19
Americas,Latin America and the Caribbean,MEX,Mexico,Palenque,UNHCR,2022,6
Americas,Latin America and the Caribbean,MEX,Mexico,Saltillo,UNHCR,2022,4
Americas,Latin America and the Caribbean,MEX,Mexico,Tapachula,IOM,2022,2
Americas,Latin America and the Caribbean,MEX,Mexico,Tapachula,UNHCR,2022,17
Americas,Latin America and the Caribbean,MEX,Mexico,Tapachula,UNICEF,2022,7
Americas,Latin America and the Caribbean,MEX,Mexico,Tenosique,UNHCR,2022,7
Americas,Latin America and the Caribbean,MEX,Mexico,Tijuana,IOM,2022,1
Americas,Latin America and the Caribbean,MEX,Mexico,Tijuana,UNHCR,2022,7
Americas,Latin America and the Caribbean,MEX,Mexico,Tijuana,UNICEF,2022,5
Americas,Latin America and the Caribbean,MEX,Mexico,Tuxtla Gutierrez,UNHCR,2022,5
Americas,Latin America and the Caribbean,NIC,Nicaragua,Jinotega,WFP,2022,4
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,FAO,2022,5
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,ILO,2022,5
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,IOM,2022,1
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,PAHO,2022,12
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UN,2022,4
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNDP,2022,2
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNFPA,2022,11
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNICEF,2022,23
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNIDO,2022,1
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNOPS,2022,1
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,WFP,2022,40
Americas,Latin America and the Caribbean,NIC,Nicaragua,Puerto Cabezas,WFP,2022,1
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,FAO,2022,19
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,IFAD,2022,12
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,ILO,2022,5
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,IOM,2022,78
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,PAHO,2022,14
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UN,2022,136
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UN WOMEN,2022,17
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNAIDS,2022,14
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNDP,2022,127
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNFPA,2022,38
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNHCR,2022,105
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNICEF,2022,126
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNOPS,2022,8
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,WFP,2022,79
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,WHO,2022,1
Americas,Latin America and the Caribbean,PER,Peru,Lima,FAO,2022,8
Americas,Latin America and the Caribbean,PER,Peru,Lima,ICAO,2022,33
Americas,Latin America and the Caribbean,PER,Peru,Lima,IFAD,2022,9
Americas,Latin America and the Caribbean,PER,Peru,Lima,ILO,2022,76
Americas,Latin America and the Caribbean,PER,Peru,Lima,IOM,2022,12
Americas,Latin America and the Caribbean,PER,Peru,Lima,PAHO,2022,13
Americas,Latin America and the Caribbean,PER,Peru,Lima,UN,2022,23
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNAIDS,2022,4
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNDP,2022,24
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNESCO,2022,6
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNFPA,2022,9
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNHCR,2022,38
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNICEF,2022,64
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNOPS,2022,2
Americas,Latin America and the Caribbean,PER,Peru,Lima,WFP,2022,13
Americas,Latin America and the Caribbean,PER,Peru,Tacna,UNHCR,2022,2
Americas,Latin America and the Caribbean,PER,Peru,Tumbes,UNHCR,2022,5
Americas,Latin America and the Caribbean,PRI,Puerto Rico,San Juan,UN,2022,1
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,FAO,2022,3
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,ILO,2022,5
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,IOM,2022,4
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,PAHO,2022,10
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UN,2022,13
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNDP,2022,22
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNFPA,2022,6
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNICEF,2022,22
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,WMO,2022,7
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,FAO,2022,6
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,ILO,2022,3
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,IOM,2022,203
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,PAHO,2022,7
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UN,2022,12
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UN WOMEN,2022,2
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNAIDS,2022,1
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNDP,2022,26
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNFPA,2022,11
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNHCR,2022,56
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNICEF,2022,25
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNOPS,2022,2
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,WFP,2022,28
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,FAO,2022,3
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,PAHO,2022,5
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UN,2022,5
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNDP,2022,10
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNFPA,2022,2
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNICEF,2022,8
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,FAO,2022,6
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,ILO,2022,21
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,IMO,2022,1
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,PAHO,2022,8
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,UN,2022,54
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,UNDP,2022,14
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,UNFPA,2022,2
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,UNHCR,2022,12
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,UNICEF,2022,4
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port Of Spain,WFP,2022,1
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,FAO,2022,3
